,country_code,timezone,tenure,first_activity_dt,last_activity_dt,num_sessions,game_level_tries,in_game_powers,powers_successfully_applied,near_win_attempts,player_id,session_duration
1781,GB,GMT+06:00,61,2023-02-19,2023-03-03,1.0,1.0,0.0,0.0,0.0,jkfspjzzelowhtqtqpsxmftfl,74
1782,GB,Asia/Jakarta,82,2023-01-29,2023-03-31,,248.0,198.0,,,zluprglqglkujizfdjhtmlrya,62
1783,US,America/Chicago,1423,2019-05-29,2023-04-21,,,11.0,,43.0,ytemdgikscawtzzpiwrnjwhez,76
1784,US,GMT+08:00,142,2022-11-30,2023-04-13,62.0,588.0,301.0,,327.0,htgqhfsyqederivbnwenxcrns,63
1785,US,GMT-03:00,1356,2019-08-04,2023-03-08,156.0,5.0,,55.0,96.0,suciywppwnsxackfkainhizfp,86
1786,US,GMT-06:00,1223,2019-12-15,2023-04-11,,,,,107.0,xipeiovxyinjrsshzprpwydkk,82
1787,ES,GMT-04:00,188,2022-10-15,2023-04-18,,187.0,352.0,,,tddwarekwhyjwvryogqfmpgqh,77
1788,GB,GMT+01:00,62,2023-02-18,2023-02-18,,,240.0,59.0,37.0,lpcxbcqotjmpmqqxltghvsqjh,94
1789,IT,GMT+02:00,1169,2020-02-07,2023-04-21,71.0,,14.0,76.0,67.0,ayrbnhkyomyolqxcmzdfzejbf,67
1790,US,GMT-04:00,112,2022-12-30,2023-02-17,,,,34.0,1.0,abvygwikvyhhtuvnydgbaduxg,73
1791,FR,GMT+02:00,1698,2018-08-27,2023-04-21,,,,91.0,70.0,cwlmxdycepvftplgwvncdqqtm,72
1792,US,GMT-05:00,69,2023-02-11,2023-02-11,,167.0,203.0,28.0,,yrhuuhlkihdljjgdicshumhmo,70
1793,US,GMT-05:00,18,2023-04-03,2023-04-03,42.0,,,84.0,53.0,pgyduzklhzcowcfyvzlyvnacz,73
1794,DE,GMT+02:00,92,2023-01-19,2023-04-17,18.0,,,135.0,,vgttpujdtqgdbbnbdmpsxeukd,85
1795,US,America/New_York,2266,2017-02-05,2023-04-21,,,231.0,131.0,32.0,zixqtivyzflikoikogftlwqnd,82
1796,US,GMT-05:00,33,2023-03-19,2023-03-19,26.0,1104.0,,185.0,,oolvxionwfyswotjsmomtlcur,76
1797,US,GMT-06:00,66,2023-02-14,2023-02-27,98.0,110.0,,31.0,48.0,pljnrfyiemzqbfhiqhoheiplv,88
1798,DE,Europe/Berlin,1311,2019-09-18,2023-03-23,,,,5.0,96.0,ifwpngdwjchviookaoqcdtwqj,66
1799,US,GMT+06:30,75,2023-02-05,2023-02-05,202.0,,,,70.0,hxqujufyagzyucvkiomvpmzyv,65
1800,US,GMT-06:00,20,2023-04-01,2023-04-18,8.0,46.0,27.0,9.0,5.0,dxtvbhesjdanhgkgcypczdolv,75
1801,US,GMT+08:00,80,2023-01-31,2023-01-31,,,109.0,92.0,,iefsgnjhgczbeoeboarzdjlws,68
1802,GB,GMT+01:00,2282,2017-01-20,2023-04-21,,1104.0,,,115.0,ofrkdegwnamtgfbewfutquqqp,61
1803,ES,GMT+02:00,49,2023-03-03,2023-04-21,34.0,140.0,101.0,29.0,29.0,rxuluhsilsxqnrgrmhyyywepr,85
1804,US,GMT-05:00,97,2023-01-14,2023-01-21,224.0,41.0,,162.0,352.0,mcvbpdweiugtbfxqvkurofyhs,87
1805,US,GMT-03:00,54,2023-02-26,2023-03-02,5.0,29.0,0.0,0.0,1.0,pwlwbvijeijjyojbnsbusdgqy,82
1806,US,GMT+06:30,9,2023-04-12,2023-04-12,,19.0,,12.0,,lsrcpmacwqlitbduamxiyxpry,83
1807,US,GMT+06:30,9,2023-04-12,2023-04-12,,9.0,,,,jkfspjzzelowhtqtqpsxmftfl,73
1808,US,GMT+08:00,96,2023-01-15,2023-01-23,41.0,,17.0,,,xrosgnnytwgqkckbkxhuporhg,79
1809,US,GMT-04:00,167,2022-11-05,2023-04-06,73.0,,120.0,2.0,,wxokulegpewbayjffzsutdjas,80
1810,IT,Europe/Rome,2284,2017-01-18,2023-04-09,45.0,,,14.0,,lzssxeqdkdxsturrbvlfqerwi,66
1811,FR,GMT+02:00,226,2022-09-07,2023-04-20,224.0,,,,26.0,hvwqtgzrgswawuqfrsnhgfgrn,66
1812,ES,GMT+02:00,2,2023-04-19,2023-04-19,,261.0,57.0,,97.0,nxmiafnkcgjricqskdrlmmcsb,89
1813,US,GMT+06:00,8,2023-04-13,2023-04-16,2.0,17.0,0.0,0.0,0.0,ywtltcqwqwbllfelykoeszxhx,61
1814,IT,GMT+02:00,900,2020-11-02,2023-03-30,179.0,,,,,ddtminmyddskgetdtuzbimmph,89
1815,GB,GMT+01:00,1924,2018-01-13,2023-03-26,130.0,,,170.0,131.0,ctrgaqodfzfcosbtdsnolpjyz,76
1816,IT,Europe/Rome,36,2023-03-16,2023-03-22,3.0,20.0,7.0,5.0,0.0,nerpyfjsqwzkgyhotijysbdsn,85
1817,US,GMT+01:00,62,2023-02-18,2023-02-18,,366.0,,,,zrbpvhaailjyerxfzccpqxofy,70
1818,US,GMT-05:00,210,2022-09-23,2023-01-27,51.0,,165.0,,,ytghvmdlpzmawejpmsutyrmns,89
1819,US,America/Bogota,88,2023-01-23,2023-01-23,,,20.0,647.0,,havsaaqxgnhubynccuywgevzf,83
1820,IT,GMT+02:00,338,2022-05-18,2023-04-07,,,101.0,,,qgnjkyqwizohyjggolwbkkbqg,71
1821,FR,GMT+02:00,1021,2020-07-04,2023-04-21,18.0,82.0,,,,flfvdohgytifllsfsmnhrltws,79
1822,FR,GMT+02:00,1768,2018-06-18,2023-04-19,88.0,,,33.0,48.0,ncvfbyfrsagtluarghqgvtrzd,92
1823,US,GMT-04:00,1236,2019-12-02,2023-04-16,47.0,154.0,71.0,,30.0,bxhfmgoidrgqyzwgsemhhtpmk,89
1824,FR,GMT+02:00,805,2021-02-05,2023-04-21,,51.0,82.0,251.0,,iyabiejtiztyjucpjwntzdxko,74
1825,DE,GMT+02:00,151,2022-11-21,2023-04-02,12.0,150.0,,,,xblvwjzfxzbqgkzsgohujuboe,55
1826,DE,Europe/Berlin,2290,2017-01-12,2023-04-19,,366.0,149.0,,188.0,ymonptyazkbldmlfcqfucfcxb,84
1827,US,GMT-05:00,111,2022-12-31,2023-03-23,,90.0,,,126.0,ifjlevitxorkqhlaccxxhsizc,72
1828,ES,GMT-03:00,311,2022-06-14,2023-01-22,,,67.0,4.0,122.0,xbfyfkjiaydoituhcprhkoxgo,80
1829,US,GMT-04:00,1532,2019-02-09,2023-04-21,,,58.0,,,quhuxcnwkykcvhgwyrjsqrfrf,83
1830,US,America/New_York,1926,2018-01-11,2023-03-19,156.0,458.0,23.0,,,xzjwveifjgisafgasfrkfyntm,77
1831,US,GMT-05:00,160,2022-11-12,2023-02-07,64.0,,245.0,,,xncmtlfdqishhismxqjzvjikw,72
1832,US,GMT-06:00,553,2021-10-15,2023-04-10,60.0,,,37.0,,njnwuwonszxcixehstffgimic,56
1833,FR,Europe/Paris,1087,2020-04-29,2023-04-21,11.0,,14.0,,,ekbvjxuyaaqbfsglpunfbkmvj,62
1834,US,GMT+05:30,45,2023-03-07,2023-03-07,53.0,,535.0,,81.0,ajqqtcapogurbcwrcszuyusoj,65
1835,US,GMT-04:00,46,2023-03-06,2023-03-16,9.0,,,9.0,,qjmzbnthmyfetljhtbuiadjnw,90
1836,DE,GMT+01:00,1805,2018-05-12,2023-03-01,224.0,43.0,75.0,,20.0,grqxnuvkuulzvjyeajrmhjfkh,64
1837,US,GMT-11:00,841,2020-12-31,2023-04-18,,74.0,,89.0,,knmqmeghwbelknthqtpmxgtrw,62
1838,US,GMT-03:00,4,2023-04-17,2023-04-17,,122.0,,,,uwwxryikzpvapvanhvhqfjbuy,80
1839,US,GMT+05:30,14,2023-04-07,2023-04-21,1.0,,250.0,,69.0,xibmbrnduncmjtrbsowcbrrnv,63
1840,IT,GMT+02:00,601,2021-08-28,2023-04-16,49.0,,,2.0,291.0,cflkofwxfmwgolqpwzslkjtxo,78
1841,US,GMT-03:00,26,2023-03-26,2023-03-26,,208.0,,,,hardehkqkorqchjnafhkyflku,59
1842,DE,GMT+02:00,427,2022-02-18,2023-04-19,,342.0,,,56.0,nuyugmnedtfpsngsugocqqdbq,86
1843,IT,GMT+02:00,132,2022-12-10,2023-04-21,21.0,41.0,,,72.0,zoznhtisnhimfgbqjpyjnzcrf,73
1844,ES,GMT+01:00,388,2022-03-29,2023-04-16,,64.0,53.0,101.0,127.0,eczynqdfkqmrzjgbsgdnsazig,64
1845,US,GMT-06:00,73,2023-02-07,2023-02-07,,1037.0,,,,vvitosxetzzxgkmkfkxtlkjkz,72
1846,US,GMT-04:00,21,2023-03-31,2023-04-21,28.0,749.0,204.0,80.0,220.0,xjbsdxbrlzaoxnwapsuzgzcrz,69
1847,IT,GMT+02:00,201,2022-10-02,2023-03-28,81.0,648.0,,16.0,,evhpvvnsotuxodmsyymsrhihq,75
1848,US,Asia/Manila,7,2023-04-14,2023-04-14,,,36.0,177.0,132.0,blczdmsywfxwjfiyqoktyxyoj,80
1849,IT,Europe/Rome,2245,2017-02-26,2023-01-22,17.0,,,154.0,,zluprglqglkujizfdjhtmlrya,81
1850,IT,GMT+02:00,1113,2020-04-03,2023-04-21,148.0,299.0,165.0,193.0,,cplcgejdqepkdbtfpyffnydex,74
1851,US,GMT-03:00,305,2022-06-20,2023-04-20,224.0,509.0,,,,jkfspjzzelowhtqtqpsxmftfl,82
1852,IT,Europe/Rome,1395,2019-06-26,2023-02-25,,82.0,36.0,,76.0,mevusqjxdvxdswiuzmcfxeoew,76
1853,IT,GMT+02:00,808,2021-02-02,2023-04-21,43.0,,125.0,,727.0,umhjsmcvvwgxekybybdqokqez,81
1854,IT,GMT+02:00,2083,2017-08-07,2023-04-21,45.0,,,,31.0,zdbckzvhposzgesohocwjvxty,60
1855,US,America/Mexico_City,41,2023-03-11,2023-04-02,27.0,236.0,61.0,17.0,81.0,tqgufghassedgzojulvfmiuhc,65
1856,FR,GMT+02:00,16,2023-04-05,2023-04-05,,1.0,491.0,,38.0,poftuduvauitaxgjzoswrfdhs,61
1857,FR,Europe/Paris,1808,2018-05-09,2023-04-21,6.0,458.0,,29.0,200.0,kswjnepxiygqtkkvzwmyqifny,74
1858,US,Europe/Warsaw,490,2021-12-17,2023-02-17,,196.0,,,,qpeeizjoomigqhcrixddiqzjm,71
1859,US,GMT+05:30,72,2023-02-08,2023-02-09,,,532.0,,,wfzeunnzqcpzoyfqhybzmofjl,68
1860,FR,Europe/Paris,150,2022-11-22,2023-04-21,349.0,171.0,,,,brlqrkspjighpojhqyhygpegd,94
1861,US,GMT-05:00,99,2023-01-12,2023-03-25,45.0,41.0,185.0,,52.0,bfqdjoyamqgurmldangvuxrow,76
1862,US,Asia/Manila,2036,2017-09-23,2023-04-21,,13.0,,,75.0,yymmqibeatukewurimezvxzqq,80
1863,US,GMT-07:00,719,2021-05-02,2023-03-22,,,532.0,1.0,130.0,ilbeowtfivhmzytgbhtyicrps,68
1864,US,GMT+08:00,2064,2017-08-26,2023-04-10,,,148.0,24.0,51.0,abuvwkeemixkjvvsbikioktin,66
1865,US,GMT+05:30,13,2023-04-08,2023-04-08,65.0,74.0,20.0,9.0,,ayusviryqhrxjlysbhrnhpgvm,71
1866,US,GMT-05:00,633,2021-07-27,2023-03-23,,,,,,jmqfatcrlbylxfmlnbyleurtq,70
1867,DE,Europe/Berlin,52,2023-02-28,2023-03-01,8.0,77.0,41.0,22.0,8.0,rqyhmgsppqqvsnyqjlqnqxwet,83
1868,US,GMT-04:00,142,2022-11-30,2023-03-15,25.0,,122.0,178.0,54.0,kvhojyhdmguzxifkkeuhxhrsy,75
1869,US,GMT-07:00,453,2022-01-23,2023-04-01,50.0,377.0,,,210.0,zwanqdfpgufoenlmcomxnmqcm,84
1870,DE,GMT+02:00,82,2023-01-29,2023-04-15,39.0,,21.0,,,ksmnntzlxnxkrltfbienvnxjy,73
1871,DE,GMT+02:00,1207,2019-12-31,2023-02-03,6.0,,,16.0,,tpwkcikvzzlswvjsemezlcnsl,86
1872,US,GMT+01:00,77,2023-02-03,2023-02-03,2.0,,,76.0,,jwnfeybxnrrtqgmpvdyqtkbop,75
1873,US,GMT-05:00,527,2021-11-10,2023-04-21,69.0,,535.0,104.0,,ceczwtpkauxrkihtavjjyjuzy,73
1874,IT,GMT+02:00,2286,2017-01-16,2023-04-15,32.0,263.0,,37.0,,pfnmnqherhhiqmddlipibeqxp,76
1875,US,GMT-05:00,86,2023-01-25,2023-01-25,58.0,312.0,,50.0,118.0,hluuwdfcczldlzusawmcpyuia,83
1876,FR,GMT+01:00,34,2023-03-18,2023-03-23,22.0,336.0,253.0,85.0,69.0,yymmqibeatukewurimezvxzqq,61
1877,DE,GMT+01:00,63,2023-02-17,2023-02-17,281.0,,18.0,112.0,10.0,imkefcpoywzmaywylmedhrfao,83
1878,US,GMT-05:00,89,2023-01-22,2023-02-12,32.0,,,131.0,,vnunjxwqsvgbyqpwcgjdfuchu,66
1879,US,America/Mexico_City,1249,2019-11-19,2023-04-21,,135.0,72.0,4.0,66.0,pezubtsdwjbxgrhxywxrhybiu,93
1880,US,GMT-07:00,153,2022-11-19,2023-04-16,2.0,,,,178.0,yppfuurqnkwavtdjtlwdujalq,74
1881,US,GMT-05:00,85,2023-01-26,2023-01-26,135.0,14.0,122.0,44.0,256.0,nnlijrggjxxdnipehfvvpkwsv,70
1882,GB,GMT+01:00,129,2022-12-13,2023-04-02,,87.0,162.0,,,meqsgotquzxujvlikfavggyxc,61
1883,US,GMT+08:00,11,2023-04-10,2023-04-10,,1570.0,,,,xgebildevkwtmzwbanhuwbiob,81
1884,DE,GMT+02:00,74,2023-02-06,2023-04-21,3.0,22.0,2.0,1.0,0.0,tavfzlpddujytqrxpffdexuif,78
1885,US,GMT-05:00,1506,2019-03-07,2023-04-14,,,19.0,,178.0,dlfgicsyhawcxfnlqaqjjdvqe,90
1886,US,GMT-04:00,7,2023-04-14,2023-04-14,,147.0,,11.0,,wklvpdqippgueulnbtqiejxwe,80
1887,US,GMT-04:00,465,2022-01-11,2023-04-18,,,597.0,,,fqekfsbagwoauekcvtzkqrdfc,64
1888,US,GMT-04:00,28,2023-03-24,2023-03-25,,,190.0,31.0,123.0,bwcsbrlwqrnermfoosjphbzun,80
1889,GB,GMT+02:00,28,2023-03-24,2023-03-24,,99.0,94.0,,,cmclhxpltpkgaoxmlnrcqmwvb,68
1890,US,GMT-06:00,1983,2017-11-15,2023-04-21,,,,135.0,,olhbkwovbhelwngzvojysbhsb,81
1891,US,America/Bogota,347,2022-05-09,2023-03-04,224.0,156.0,,81.0,,gaotisemeyfojlopwqmapzarl,65
1892,FR,GMT+02:00,2286,2017-01-16,2023-04-06,83.0,,,251.0,38.0,abehpstikfvftmvqphnbwdjkz,63
1893,DE,GMT+02:00,472,2022-01-04,2023-04-14,8.0,,,34.0,104.0,rowrotauxslzypcdcbpblisno,78
1894,IT,GMT+02:00,23,2023-03-29,2023-03-30,2.0,6.0,0.0,0.0,0.0,vikaqrvdmrziwgcxnqofwmvwc,74
1895,US,America/Chicago,1619,2018-11-14,2023-04-08,,650.0,,,329.0,cqhcoxjatfknzsuilivgnrjhz,76
1896,GB,GMT+08:00,1043,2020-06-12,2023-04-20,117.0,291.0,,,,chxucwercbxhiyysbyioimupv,67
1897,US,GMT+08:00,48,2023-03-04,2023-03-05,1.0,29.0,4.0,1.0,9.0,maopheuudnfzgwhecwiaifvta,78
1898,FR,GMT+02:00,451,2022-01-25,2023-04-21,,,352.0,,22.0,fmppqfoztroykriddesfpivqv,67
1899,US,GMT-04:00,2073,2017-08-17,2023-04-01,37.0,,55.0,17.0,40.0,ioluodeinnwtrsqnjbkviyine,67
1900,US,GMT-05:00,79,2023-02-01,2023-02-01,14.0,110.0,,73.0,28.0,azzfrfcivqgrixeqxlxprvabp,87
1901,US,GMT+06:30,282,2022-07-13,2023-03-12,,,646.0,25.0,,kbtkdmidxzyxclzqcwbyfjyum,75
1902,IT,Europe/Rome,64,2023-02-16,2023-02-16,,,158.0,,,ymonptyazkbldmlfcqfucfcxb,78
1903,FR,GMT+02:00,24,2023-03-28,2023-03-28,59.0,529.0,243.0,,21.0,xdzezjpvdvsvzinexywwbwovv,80
1904,FR,GMT+02:00,0,2023-04-21,2023-04-21,,420.0,927.0,,2.0,srvujrmcknnjhhyahvoovovpu,78
1905,FR,GMT+02:00,0,2023-04-21,2023-04-21,,,,,161.0,brlqrkspjighpojhqyhygpegd,61
1906,FR,GMT+02:00,0,2023-04-21,2023-04-21,,313.0,,154.0,178.0,ekbvjxuyaaqbfsglpunfbkmvj,83
1907,FR,GMT+02:00,5,2023-04-16,2023-04-17,30.0,,,36.0,,jxccawlbnqfwokgjoqhjdkczs,87
1908,FR,GMT+02:00,6,2023-04-15,2023-04-15,83.0,115.0,,176.0,,erebqbaotvkhwjuhmlvewlppw,80
1909,FR,GMT+02:00,9,2023-04-12,2023-04-13,70.0,230.0,53.0,,15.0,agcatdeqnpylouukaqiawvomb,74
1910,FR,GMT+02:00,9,2023-04-12,2023-04-13,3.0,216.0,,21.0,,xayylnpjxavojarsdllwcvrvc,69
1911,FR,GMT+02:00,13,2023-04-08,2023-04-08,202.0,,,176.0,,etekymilfbpydhtseqosvfwui,65
1912,FR,GMT+02:00,16,2023-04-05,2023-04-05,76.0,27.0,,,,ffvonjefwrjlffuachrewwizq,88
1913,FR,GMT+02:00,16,2023-04-05,2023-04-06,64.0,71.0,,,,vceknnqhfdwbvmwwntnbqofjj,74
1914,FR,GMT+02:00,19,2023-04-02,2023-04-02,76.0,5.0,27.0,63.0,161.0,fnxscedswllupsbqefumotgew,57
1915,FR,GMT+02:00,22,2023-03-30,2023-03-30,,,,,28.0,zcrcgmmsaselizwqpxmwbsmif,90
1916,FR,GMT+02:00,23,2023-03-29,2023-03-30,,,71.0,,,qaxjmycwrvurbmqzomtfqzbdd,67
1917,FR,GMT+02:00,24,2023-03-28,2023-03-28,,421.0,10.0,87.0,251.0,fqekfsbagwoauekcvtzkqrdfc,84
1918,FR,GMT+02:00,25,2023-03-27,2023-03-27,,,,,22.0,quzgflmzniloaxkmloaangrcl,77
1919,FR,GMT+01:00,30,2023-03-22,2023-03-23,,,,104.0,,odulnyqxccrsfzkzlwxaszdlk,82
1920,FR,GMT+01:00,30,2023-03-22,2023-03-23,6.0,,178.0,13.0,210.0,thneoerhkirxrcmjyrblfqasl,76
1921,FR,GMT+01:00,31,2023-03-21,2023-03-21,,902.0,,101.0,,fmbmmwbqxraqqnbwbjkfouidb,74
1922,FR,GMT+01:00,31,2023-03-21,2023-03-21,349.0,141.0,15.0,178.0,118.0,derxwdhtdjifosvjbzzmndivo,86
1923,FR,GMT+01:00,31,2023-03-21,2023-03-21,,,561.0,35.0,,opnpblcjkjaskbbkwfrgqawai,83
1924,FR,GMT+01:00,33,2023-03-19,2023-03-19,76.0,,,,77.0,ububmonnhpmmjfscurbdrbbyd,75
1925,FR,GMT+01:00,33,2023-03-19,2023-03-20,31.0,327.0,,,,cayuaidpzdoqokpvluhyxgnnz,98
1926,FR,GMT+01:00,34,2023-03-18,2023-03-19,,,524.0,14.0,,vlubzegxdncknhcdunhmheess,76
1927,FR,GMT+01:00,34,2023-03-18,2023-03-19,,,75.0,,141.0,yebhsiohmztfszsvftsxrdpnt,77
1928,FR,GMT+01:00,36,2023-03-16,2023-03-16,71.0,63.0,15.0,84.0,,dqclcswpboczxgyjymtaefpvo,63
1929,FR,GMT+01:00,36,2023-03-16,2023-03-16,12.0,,,,,eapthoklfgcpinreaxiawvewv,70
1930,FR,GMT+01:00,37,2023-03-15,2023-03-15,,21.0,,,210.0,rmckuaovohoxvqbwqwikpbjoe,67
1931,FR,GMT+01:00,40,2023-03-12,2023-03-13,62.0,160.0,,15.0,,hxrzbadadnxutxxywwaasrcbk,78
1932,FR,GMT+01:00,56,2023-02-24,2023-03-19,,,,98.0,27.0,iftsykxptevzfbwluobjefqwp,76
1933,FR,Europe/Paris,846,2020-12-26,2023-04-21,27.0,,213.0,73.0,,ioluodeinnwtrsqnjbkviyine,63
1934,DE,GMT+01:00,1078,2020-05-08,2023-03-04,,,,412.0,,rcauwnzaqxykfptmhpiyjueyd,83
1935,US,GMT-05:00,46,2023-03-06,2023-03-10,2.0,25.0,7.0,3.0,0.0,gxbimnyvwtmhlojqkrjnxqmbb,72
1936,US,America/New_York,2288,2017-01-14,2023-04-17,,172.0,304.0,122.0,,yslbmvbkxzlpiyltsprlwnajz,54
1937,FR,GMT+02:00,493,2021-12-14,2023-04-19,76.0,59.0,375.0,18.0,,toveepukswxhaiqcltlhcmuku,85
1938,US,GMT-04:00,28,2023-03-24,2023-04-09,1.0,1.0,0.0,0.0,0.0,wvdrxdiqavgaohoidpqjhcged,73
1939,US,GMT-06:00,520,2021-11-17,2023-02-13,,,223.0,76.0,,jmqfatcrlbylxfmlnbyleurtq,79
1940,FR,GMT+00:00,33,2023-03-19,2023-04-21,20.0,253.0,101.0,48.0,34.0,ppdvbfwbrvjlrtzmmudxopljc,75
1941,ES,GMT+02:00,336,2022-05-20,2023-04-17,10.0,,336.0,412.0,2.0,mcdejyrberiwphzbgojmmqrav,69
1942,US,GMT-03:00,331,2022-05-25,2023-03-18,,420.0,,72.0,127.0,wxgchbqfgunerevavvtmuwqzg,88
1943,GB,GMT+05:00,513,2021-11-24,2023-04-10,,24.0,,4.0,,tuzsgolprurbakcbtxhvkstpy,77
1944,US,GMT-06:00,44,2023-03-08,2023-03-08,52.0,,,,,ofihuxdbwxqlpnstbqzgorbny,74
1945,GB,Africa/Cairo,2129,2017-06-22,2023-03-18,81.0,,29.0,43.0,62.0,opnpblcjkjaskbbkwfrgqawai,61
1946,US,GMT+02:00,88,2023-01-23,2023-01-24,,120.0,,,1.0,txqiwsgohnjpmybmcpnxseixx,68
1947,US,GMT-04:00,29,2023-03-23,2023-03-23,,,,20.0,,yvmmnstntzyroeqjgnafqkwyf,68
1948,US,GMT-04:00,46,2023-03-06,2023-04-21,24.0,145.0,72.0,34.0,8.0,qvnyjvkxqsartvanqtwxacekx,70
1949,US,GMT+08:00,1053,2020-06-02,2023-04-21,,16.0,192.0,251.0,41.0,lxnimokiygdhdwzfvylmemmyb,81
1950,ES,GMT+01:00,248,2022-08-16,2023-04-21,,104.0,,,,ewsvefcahlbfafgvajuuozbgy,76
1951,US,GMT+08:00,6,2023-04-15,2023-04-15,199.0,,304.0,193.0,,rzovxbaeenzwkjevvinglbzwd,63
1952,ES,GMT+01:00,43,2023-03-09,2023-03-09,,727.0,34.0,36.0,,egporucvhjsmitmikugvwfdqu,68
1953,DE,GMT+02:00,1314,2019-09-15,2023-04-18,47.0,421.0,,25.0,,ywtltcqwqwbllfelykoeszxhx,68
1954,DE,GMT+02:00,9,2023-04-12,2023-04-12,,337.0,,17.0,62.0,jrhufjcnmlhjfsubwsnxqwlmk,84
1955,US,Asia/Karachi,878,2020-11-24,2023-04-09,36.0,183.0,641.0,,,wuklotjongoyrpubwyvtwkhtj,78
1956,US,GMT-07:00,29,2023-03-23,2023-03-23,,297.0,498.0,33.0,,bwtguulatvrctprsjefxdjvff,93
1957,FR,GMT+00:00,62,2023-02-18,2023-02-18,,,,91.0,67.0,vhkrokzhtzezxtnioqaaqdzfv,90
1958,FR,GMT+02:00,2151,2017-05-31,2023-04-20,35.0,,250.0,,,isdljmjeguxnmslkfjsmvubop,81
1959,US,GMT-05:00,74,2023-02-06,2023-02-06,46.0,,,258.0,,jhkhadfjlrepqfystrvxfxdlb,52
1960,US,GMT-06:00,152,2022-11-20,2023-04-01,23.0,253.0,208.0,91.0,57.0,mxgmfmwkupgybxhkqamtzlgyv,76
1961,US,GMT-04:00,33,2023-03-19,2023-03-20,,,,0.0,131.0,dclseqenylnxnfwqdgomrrlji,68
1962,US,GMT-03:00,49,2023-03-03,2023-03-03,33.0,,74.0,,,vgmydyefigispuseoxpayafgj,89
1963,GB,GMT+06:00,90,2023-01-21,2023-01-21,2.0,297.0,364.0,21.0,210.0,jmqfatcrlbylxfmlnbyleurtq,71
1964,DE,Europe/Berlin,1840,2018-04-07,2023-04-21,199.0,64.0,456.0,10.0,4.0,tkpiydmvlpglmnefwumgayiyo,87
1965,US,America/Bogota,2284,2017-01-18,2023-02-11,103.0,114.0,,78.0,,rrscepcycrkwgjflpacoleejy,64
1966,US,GMT-06:00,336,2022-05-20,2023-02-16,,163.0,104.0,18.0,,hngddihhrrfxbbnwncduzhbnb,66
1967,US,GMT+10:00,78,2023-02-02,2023-02-04,,291.0,,,,yvlftjwyqulcoegxecukvlejn,66
1968,US,GMT-03:00,167,2022-11-05,2023-03-25,103.0,,,22.0,97.0,cflkihbjeglsutqxfqnpugkuc,96
1969,ES,GMT-05:00,60,2023-02-20,2023-04-20,46.0,316.0,109.0,59.0,43.0,chxucwercbxhiyysbyioimupv,80
1970,US,GMT-06:00,61,2023-02-19,2023-02-19,,,,647.0,,iotxubqayznwzcxjzowhxmsht,64
1971,GB,Asia/Beirut,1108,2020-04-08,2023-01-31,,,,26.0,34.0,gvnrwypuwthdkqwttlchaiwrh,76
1972,GB,GMT+02:00,15,2023-04-06,2023-04-10,9.0,18.0,8.0,4.0,1.0,vgmydyefigispuseoxpayafgj,60
1973,US,America/New_York,2282,2017-01-20,2023-04-21,,,55.0,11.0,5.0,hiejuidxhvlrcviwgswohykpi,73
1974,US,GMT-06:00,2245,2017-02-26,2023-02-06,,,340.0,,,juukjfsurbitmxewxeznbbtkj,71
1975,DE,GMT+01:00,76,2023-02-04,2023-02-05,199.0,,462.0,,91.0,cesattxmknmdmclvtkcuhdezu,86
1976,US,GMT-06:00,83,2023-01-28,2023-02-06,,,,55.0,,dndzrrlimtttmtecfjkmdbabz,90
1977,US,GMT-05:00,271,2022-07-24,2023-02-17,,124.0,,,,facxgkwvckxozjhsrimauzdsv,88
1978,US,GMT-04:00,6,2023-04-15,2023-04-21,11.0,228.0,33.0,6.0,72.0,oqildkhwmqtglpjevunauqcpl,59
1979,US,GMT+06:30,42,2023-03-10,2023-03-10,100.0,124.0,,47.0,,pfrouqkxqcfknnglgeciiacff,77
1980,US,GMT-05:00,2289,2017-01-13,2023-01-29,19.0,716.0,,305.0,,wnvyjlwudkmznynpifiscdsnf,81
1981,US,GMT-05:00,1996,2017-11-02,2023-04-13,,,,,26.0,uplvpykiyzrjemgemujmaknmz,80
1982,GB,GMT+01:00,26,2023-03-26,2023-03-29,42.0,285.0,19.0,3.0,122.0,vvztlbxiokrjgotyynyuufryw,71
1983,GB,GMT+01:00,26,2023-03-26,2023-03-29,42.0,285.0,19.0,3.0,122.0,kekwpydblctkrvgnitbubjfra,71
1984,US,GMT+05:30,39,2023-03-13,2023-03-13,45.0,175.0,,162.0,39.0,dpurppqjnotmqormjbbrmovxr,69
1985,US,GMT-05:00,34,2023-03-18,2023-04-11,30.0,230.0,409.0,183.0,14.0,desqulmcuvrqbukfjxtftowlj,58
1986,FR,GMT+02:00,2105,2017-07-16,2023-04-19,259.0,24.0,,50.0,130.0,dmpfmlvfunxuueuqanvtzxnqe,78
1987,FR,GMT+01:00,520,2021-11-17,2023-03-08,,,,,17.0,xmqdkhjddxsaqcwvbjywdejos,72
1988,US,GMT-07:00,1537,2019-02-04,2023-04-17,,129.0,,230.0,,xcnepqxhqeetqtkjhankgossd,75
1989,US,GMT-06:00,84,2023-01-27,2023-04-21,42.0,312.0,51.0,31.0,78.0,sojngnwfrmkcdkvpstvhdonpp,73
1990,US,GMT-06:00,284,2022-07-11,2023-02-22,100.0,273.0,,,89.0,ndlcayunkbdfstnzcndybmgwr,77
